Produced qty	Material	Registration date	Batch
4987.00000	7184395	2016-02-19 00:00:00	426066
4007.00000	7166117	2016-02-19 00:00:00	160709
11299.00000	7178085	2016-02-23 00:00:00	348596
5137.00000	7138598	2016-02-19 00:00:00	469144
5620.00000	7157290	2016-02-19 00:00:00	466581
72892.00000	7193939	2016-02-22 00:00:00	83088
1906.00000	7177429	2016-02-23 00:00:00	356763
49714.00000	7111398	2016-02-22 00:00:00	289002
20991.00000	7111398	2016-02-22 00:00:00	345367
10440.00000	7193298	2016-02-22 00:00:00	413542
3178.00000	7192487	2016-02-22 00:00:00	396911
4243.00000	7192282	2016-02-22 00:00:00	250740
13130.00000	7192240	2016-02-22 00:00:00	448090
5514.00000	7184387	2016-02-16 00:00:00	218128
24393.00000	7188749	2016-02-23 00:00:00	460141
19656.00000	7114842	2016-02-22 00:00:00	303976
21715.00000	7192487	2016-02-23 00:00:00	223415
66937.00000	7188749	2016-02-23 00:00:00	454400
42907.00000	7192509	2016-02-23 00:00:00	112720
4534.00000	7192266	2016-02-22 00:00:00	137753
135329.00000	7121334	2016-02-23 00:00:00	468075
5203.00000	7179111	2016-02-22 00:00:00	70318
34459.00000	7179111	2016-02-22 00:00:00	355036
41721.00000	7175361	2016-02-23 00:00:00	280634
16313.00000	7192168	2016-02-23 00:00:00	113143
10809.00000	7182600	2016-02-23 00:00:00	207918
18193.00000	7186339	2016-02-23 00:00:00	227094
3808.00000	7191049	2016-02-23 00:00:00	253620
17097.00000	7185952	2016-02-23 00:00:00	278811
177906.00000	7184565	2016-02-24 00:00:00	9962
18895.00000	7183631	2016-02-19 00:00:00	210763
42999.00000	7186185	2016-02-19 00:00:00	506631
3258.00000	7192538	2016-02-18 00:00:00	521059
3896.00000	7192362	2016-02-19 00:00:00	451059
899.00000	7192463	2016-02-19 00:00:00	102223
1070.00000	7184867	2016-02-23 00:00:00	220016
60084.00000	7185561	2016-02-25 00:00:00	387729
63565.00000	7186240	2016-02-25 00:00:00	361215
56230.00000	7183763	2016-02-25 00:00:00	309723
102821.00000	7186185	2016-02-26 00:00:00	535023
179365.00000	7185332	2016-02-27 00:00:00	178299
1527.00000	7192078	2016-02-24 00:00:00	155134
209.00000	7193062	2016-02-23 00:00:00	304002
1511.00000	7192079	2016-02-24 00:00:00	194001
442.00000	7192023	2016-02-24 00:00:00	529590
33211.00000	7146280	2016-02-26 00:00:00	481781
41557.00000	7146914	2016-03-01 00:00:00	81428
85041.00000	7192266	2016-02-23 00:00:00	200350
1464.00000	7192428	2016-02-23 00:00:00	373128
45159.00000	7177100	2016-02-25 00:00:00	51430
3159.00000	7193125	2016-02-19 00:00:00	252817
1531.00000	7193980	2016-02-23 00:00:00	19201
34304.00000	7151799	2016-02-24 00:00:00	363754
96300.00000	7159609	2016-02-25 00:00:00	514026
931.00000	7192324	2016-02-19 00:00:00	526226
9205.00000	7195079	2016-02-23 00:00:00	219623
97417.00000	7159609	2016-02-24 00:00:00	381583
38351.00000	7192571	2016-02-26 00:00:00	317813
24423.00000	7192571	2016-02-26 00:00:00	240151
3479.00000	7192571	2016-02-26 00:00:00	519892
3879.00000	7193053	2016-02-22 00:00:00	399219
34891.00000	7185987	2016-03-01 00:00:00	479802
29750.00000	7185960	2016-03-01 00:00:00	34780
14012.00000	7116551	2016-02-23 00:00:00	469813
3044.00000	7192509	2016-02-23 00:00:00	169956
14220.00000	7192509	2016-02-24 00:00:00	10863
14860.00000	7119534	2016-02-24 00:00:00	46178
11942.00000	7077688	2016-02-24 00:00:00	132933
18657.00000	7193971	2016-02-25 00:00:00	159983
5045.00000	7192487	2016-02-24 00:00:00	362052
3907.00000	7111185	2016-02-24 00:00:00	156659
36039.00000	7187360	2016-02-24 00:00:00	37482
182.00000	7193277	2016-02-26 00:00:00	244148
221.00000	7193283	2016-02-29 00:00:00	113835
347.00000	7193274	2016-02-26 00:00:00	287425
15853.00000	7177089	2016-02-25 00:00:00	2373
11004.00000	7192258	2016-02-24 00:00:00	321485
747.00000	7192132	2016-03-01 00:00:00	314810
694.00000	7192133	2016-03-02 00:00:00	408355
550.00000	7192135	2016-03-01 00:00:00	296239
112113.00000	7168969	2016-02-26 00:00:00	407030
17630.00000	7198086	2016-03-04 00:00:00	204119
232536.00000	7196695	2016-03-01 00:00:00	223083
222029.00000	7196695	2016-03-03 00:00:00	17113
3215.00000	7192240	2016-02-24 00:00:00	166948
61.00000	7192590	2016-03-02 00:00:00	149283
2189.00000	7192106	2016-03-03 00:00:00	54466
15261.00000	7143630	2016-02-25 00:00:00	50445
5270.00000	7143648	2016-02-24 00:00:00	426113
22394.00000	7118775	2016-02-24 00:00:00	318933
193148.00000	7193613	2016-02-25 00:00:00	533144
32324.00000	7193613	2016-02-25 00:00:00	53081
110137.00000	7196695	2016-02-29 00:00:00	509923
227044.00000	7196695	2016-03-04 00:00:00	370324
11057.00000	7192351	2016-02-23 00:00:00	317686
12240.00000	7192362	2016-02-23 00:00:00	21844
3659.00000	7192362	2016-02-22 00:00:00	207050
7289.00000	7192346	2016-02-24 00:00:00	377935
1458.00000	7192316	2016-02-23 00:00:00	239386
88981.00000	7145713	2016-03-07 00:00:00	93126
50524.00000	7145411	2016-03-09 00:00:00	425461
3364.00000	7198841	2016-03-02 00:00:00	470581
3060.00000	7192820	2016-03-03 00:00:00	129188
5789.00000	7194820	2016-02-24 00:00:00	461856
5827.00000	7195109	2016-02-26 00:00:00	336096
92045.00000	7143656	2016-03-01 00:00:00	73072
303434.00000	7184565	2016-02-29 00:00:00	153789
154219.00000	7184565	2016-03-01 00:00:00	30215
26199.00000	7194706	2016-03-04 00:00:00	404148
60273.00000	7192799	2016-03-03 00:00:00	403023
15647.00000	7193850	2016-03-04 00:00:00	515179
8348.00000	7089503	2016-02-26 00:00:00	464204
229905.00000	7153449	2016-02-26 00:00:00	11597
2628.00000	7192525	2016-02-29 00:00:00	273867
17239.00000	7192525	2016-02-26 00:00:00	395317
112502.00000	7178107	2016-02-29 00:00:00	148225
16707.00000	7166109	2016-02-29 00:00:00	527139
5196.00000	7146043	2016-03-02 00:00:00	154221
2792.00000	7192389	2016-02-25 00:00:00	32562
2573.00000	7192542	2016-02-25 00:00:00	466856
10325.00000	7069928	2016-03-03 00:00:00	341670
60129.00000	7124740	2016-02-29 00:00:00	487633
5168.00000	7182619	2016-02-24 00:00:00	20330
102876.00000	7146450	2016-02-29 00:00:00	175875
26861.00000	7146485	2016-02-29 00:00:00	474799
162206.00000	7146469	2016-03-01 00:00:00	118355
1226.00000	7192525	2016-02-29 00:00:00	140888
172.00000	7193056	2016-02-25 00:00:00	168755
449.00000	7193059	2016-02-25 00:00:00	361348
25354.00000	7192525	2016-03-07 00:00:00	45337
2663.00000	7183828	2016-03-02 00:00:00	449184
5742.00000	7149964	2016-03-02 00:00:00	112926
36125.00000	7090625	2016-03-02 00:00:00	306799
194982.00000	7168225	2016-03-01 00:00:00	448721
2328.00000	7167083	2016-02-26 00:00:00	287865
2676.00000	7192474	2016-02-29 00:00:00	398599
3174.00000	7192477	2016-03-01 00:00:00	481409
2046.00000	7192481	2016-03-01 00:00:00	452263
15207.00000	7179685	2016-03-23 00:00:00	75151
8075.00000	7192343	2016-02-26 00:00:00	395948
1718.00000	7198612	2016-03-04 00:00:00	492399
6405.00000	7192340	2016-03-03 00:00:00	151411
10504.00000	7192379	2016-03-01 00:00:00	474879
12627.00000	7192377	2016-03-02 00:00:00	85836
6125.00000	7191898	2016-02-26 00:00:00	347020
23766.00000	7183968	2016-02-26 00:00:00	207250
6366.00000	7192346	2016-02-26 00:00:00	27024
1870.00000	7192368	2016-02-26 00:00:00	28149
192006.00000	7184573	2016-03-02 00:00:00	534098
376.00000	7192103	2016-03-03 00:00:00	331403
2138.00000	7192461	2016-02-29 00:00:00	250422
63.00000	7193651	2016-03-02 00:00:00	238111
53.00000	7193655	2016-03-02 00:00:00	487278
84.00000	7193658	2016-03-02 00:00:00	431366
4640.00000	7168993	2016-03-09 00:00:00	473885
18105.00000	7184867	2016-02-26 00:00:00	183589
2857.00000	7193963	2016-03-02 00:00:00	121082
220030.00000	7196695	2016-03-02 00:00:00	17525
151.00000	7192409	2016-03-07 00:00:00	491984
69095.00000	7196695	2016-03-04 00:00:00	143225
148164.00000	7196679	2016-03-02 00:00:00	130954
198517.00000	7196679	2016-03-02 00:00:00	445841
362.00000	7192411	2016-03-03 00:00:00	50462
151765.00000	7198108	2016-03-07 00:00:00	88404
1170.00000	7192267	2016-03-01 00:00:00	441537
19165.00000	7198108	2016-03-07 00:00:00	2392
69290.00000	7128754	2016-03-07 00:00:00	152479
3117.00000	7192525	2016-03-02 00:00:00	380149
16093.00000	7192525	2016-03-02 00:00:00	87892
4728.00000	7192525	2016-03-02 00:00:00	399638
21742.00000	7192525	2016-03-02 00:00:00	347796
2656.00000	7192487	2016-03-02 00:00:00	56228
1814.00000	7179685	2016-03-03 00:00:00	437280
2791.00000	7179685	2016-03-03 00:00:00	298455
5636.00000	7179685	2016-03-03 00:00:00	111747
748.00000	7193323	2016-03-03 00:00:00	83447
64468.00000	7184158	2016-03-01 00:00:00	493161
25838.00000	7124201	2016-03-07 00:00:00	395337
10492.00000	7184115	2016-03-02 00:00:00	15710
78137.00000	7149174	2016-03-03 00:00:00	499634
35793.00000	7150580	2016-03-03 00:00:00	44465
13681.00000	7186029	2016-03-02 00:00:00	185050
19963.00000	7186339	2016-03-02 00:00:00	243747
99980.00000	7183208	2016-03-08 00:00:00	95925
50377.00000	7186185	2016-03-03 00:00:00	469478
154130.00000	7159609	2016-03-03 00:00:00	125798
33320.00000	7185332	2016-03-03 00:00:00	48473
3910.00000	7192525	2016-03-02 00:00:00	272296
6496.00000	7130325	2016-03-02 00:00:00	425490
3809.00000	7192525	2016-03-03 00:00:00	36730
3340.00000	7192525	2016-03-02 00:00:00	47044
8711.00000	7192525	2016-03-02 00:00:00	218604
7125.00000	7129378	2016-03-02 00:00:00	419142
3382.00000	7192525	2016-03-03 00:00:00	215135
35235.00000	7192509	2016-03-03 00:00:00	510461
2143.00000	7192525	2016-03-03 00:00:00	368525
2574.00000	7192509	2016-03-03 00:00:00	81753
1696.00000	7193971	2016-03-03 00:00:00	198045
2180.00000	7193971	2016-03-03 00:00:00	489142
7673.00000	7193971	2016-03-03 00:00:00	107766
3345.00000	7196113	2016-03-02 00:00:00	227975
16067.00000	7161875	2016-03-03 00:00:00	190229
3490.00000	7161875	2016-03-03 00:00:00	395837
5492.00000	7169000	2016-03-09 00:00:00	392857
5453.00000	7193963	2016-03-03 00:00:00	499761
50737.00000	7170467	2016-03-01 00:00:00	245830
152963.00000	7193034	2016-03-16 00:00:00	187712
9371.00000	7143885	2016-03-17 00:00:00	34142
9247.00000	7158440	2016-03-04 00:00:00	292828
130947.00000	7147937	2016-03-04 00:00:00	413119
48780.00000	7183208	2016-03-09 00:00:00	235922
10433.00000	7176546	2016-03-09 00:00:00	533968
66207.00000	7175736	2016-03-11 00:00:00	45479
85180.00000	7153821	2016-03-15 00:00:00	451557
649.00000	7192104	2016-03-04 00:00:00	108856
39892.00000	7192571	2016-03-09 00:00:00	376719
29502.00000	7192567	2016-03-09 00:00:00	530964
11521.00000	7192560	2016-03-08 00:00:00	441056
5910.00000	7169426	2016-03-07 00:00:00	212194
27422.00000	7169400	2016-03-08 00:00:00	11945
9680.00000	7169418	2016-03-08 00:00:00	527515
6150.00000	7192926	2016-03-22 00:00:00	138200
13478.00000	7095902	2016-03-11 00:00:00	459955
2519.00000	7135866	2016-03-08 00:00:00	262749
82583.00000	7192525	2016-03-07 00:00:00	419550
28504.00000	7183763	2016-03-04 00:00:00	287942
33387.00000	7192525	2016-03-07 00:00:00	77008
8474.00000	7192525	2016-03-07 00:00:00	77008
125811.00000	7161875	2016-03-08 00:00:00	526414
78049.00000	7161875	2016-03-08 00:00:00	261359
7963.00000	7183968	2016-03-03 00:00:00	381773
3855.00000	7185995	2016-03-03 00:00:00	385045
1946.00000	7161905	2016-03-08 00:00:00	294164
1031.00000	7161905	2016-03-08 00:00:00	207409
1115.00000	7161905	2016-03-08 00:00:00	400547
44715.00000	7161905	2016-03-08 00:00:00	314263
35532.00000	7186010	2016-03-04 00:00:00	516737
5015.00000	7193035	2016-03-04 00:00:00	324556
14866.00000	7192776	2016-03-04 00:00:00	397455
10982.00000	7193362	2016-03-04 00:00:00	450490
1636.00000	7193358	2016-03-04 00:00:00	62985
11685.00000	7193362	2016-03-04 00:00:00	250191
279209.00000	7159609	2016-03-03 00:00:00	271076
1287.00000	7192318	2016-03-04 00:00:00	263739
8588.00000	7148607	2016-03-08 00:00:00	273343
14033.00000	7161123	2016-03-10 00:00:00	519126
19903.00000	7192362	2016-03-07 00:00:00	138621
9233.00000	7192343	2016-03-08 00:00:00	116203
5627.00000	7192313	2016-03-08 00:00:00	372664
7545.00000	7192325	2016-03-10 00:00:00	322861
93978.00000	7159609	2016-03-09 00:00:00	41197
54626.00000	7116551	2016-03-09 00:00:00	491894
4790.00000	7195958	2016-03-07 00:00:00	448148
1122.00000	7188803	2016-03-06 00:00:00	293438
9936.00000	7188803	2016-03-07 00:00:00	340892
22514.00000	7177674	2016-03-09 00:00:00	500205
2336.00000	7192224	2016-03-04 00:00:00	50167
81298.00000	7192509	2016-03-10 00:00:00	76458
1923.00000	7192731	2016-03-04 00:00:00	383941
38818.00000	7128754	2016-03-30 00:00:00	262245
17774.00000	7176724	2016-03-11 00:00:00	399139
2881.00000	7198558	2016-03-07 00:00:00	67368
20758.00000	7128738	2016-03-09 00:00:00	348769
5704.00000	7190000	2016-03-06 00:00:00	252515
2460.00000	7129408	2016-03-09 00:00:00	432449
85003.00000	7122560	2016-03-12 00:00:00	336858
5570.00000	7131550	2016-03-09 00:00:00	74863
1046.00000	7192382	2016-03-07 00:00:00	399120
8042.00000	7073968	2016-03-09 00:00:00	90162
106549.00000	7196695	2016-03-10 00:00:00	319529
222381.00000	7196695	2016-03-11 00:00:00	415686
113252.00000	7111428	2016-03-15 00:00:00	314170
131174.00000	7111428	2016-03-15 00:00:00	202603
21321.00000	7111428	2016-03-15 00:00:00	143523
37947.00000	7111428	2016-03-15 00:00:00	415291
26867.00000	7111428	2016-03-15 00:00:00	215211
816.00000	7192084	2016-03-09 00:00:00	297531
101057.00000	7111428	2016-04-01 00:00:00	332552
24392.00000	7124201	2016-03-11 00:00:00	472198
310.00000	7192173	2016-03-09 00:00:00	92107
908.00000	7192839	2016-03-14 00:00:00	144798
281.00000	7192419	2016-03-08 00:00:00	277225
3266.00000	7192461	2016-03-14 00:00:00	335121
1694.00000	7192461	2016-03-08 00:00:00	411146
1525.00000	7192461	2016-03-08 00:00:00	497125
43.00000	7192019	2016-03-08 00:00:00	239126
4113.00000	7114605	2016-03-14 00:00:00	270773
8891.00000	7114605	2016-03-14 00:00:00	515515
2397.00000	7192354	2016-03-10 00:00:00	3820
8793.00000	7195893	2016-03-07 00:00:00	374116
6432.00000	7193362	2016-03-07 00:00:00	329407
1852.00000	7191685	2016-03-07 00:00:00	445831
4703.00000	7193001	2016-03-07 00:00:00	461911
3182.00000	7193001	2016-03-07 00:00:00	514423
1663.00000	7193001	2016-03-07 00:00:00	225341
13470.00000	7179189	2016-03-17 00:00:00	195614
8278.00000	7147813	2016-03-18 00:00:00	422930
50482.00000	7146280	2016-03-18 00:00:00	37501
7504.00000	7182619	2016-03-07 00:00:00	297298
110912.00000	7168969	2016-03-12 00:00:00	374842
41730.00000	7161883	2016-03-23 00:00:00	84941
4190.00000	7161905	2016-04-12 00:00:00	299008
76058.00000	7183208	2016-03-08 00:00:00	216787
21062.00000	7192487	2016-03-21 00:00:00	215839
9123.00000	7188153	2016-03-07 00:00:00	416874
68832.00000	7183194	2016-03-07 00:00:00	191164
31675.00000	7183194	2016-03-07 00:00:00	253779
94615.00000	7183186	2016-03-07 00:00:00	458578
42979.00000	7188749	2016-03-07 00:00:00	112860
21435.00000	7188749	2016-03-07 00:00:00	142916
1681.00000	7192314	2016-03-08 00:00:00	222465
20677.00000	7192346	2016-03-09 00:00:00	50473
5458.00000	7161883	2016-03-21 00:00:00	174404
117847.00000	7194218	2016-03-14 00:00:00	251910
30034.00000	7194218	2016-03-14 00:00:00	207017
2293.00000	7194234	2016-03-14 00:00:00	489050
54513.00000	7194226	2016-03-15 00:00:00	352482
4208.00000	7194242	2016-03-15 00:00:00	446744
57426.00000	7194200	2016-03-15 00:00:00	169354
58.00000	7192632	2016-03-09 00:00:00	512308
74137.00000	7168837	2016-03-15 00:00:00	311603
4011.00000	7073933	2016-03-15 00:00:00	256460
4334.00000	7113455	2016-03-15 00:00:00	135782
149.00000	7193221	2016-03-09 00:00:00	181640
6269.00000	7113471	2016-03-15 00:00:00	224048
2595.00000	7192659	2016-03-10 00:00:00	487404
734.00000	7198604	2016-03-10 00:00:00	318498
2859.00000	7177445	2016-03-15 00:00:00	265019
3410.00000	7192266	2016-03-10 00:00:00	37840
15618.00000	7193742	2016-03-10 00:00:00	393982
57194.00000	7192266	2016-03-14 00:00:00	423282
807.00000	7198760	2016-03-11 00:00:00	464533
7229.00000	7168977	2016-03-14 00:00:00	204086
5456.00000	7195109	2016-03-10 00:00:00	402069
6319.00000	7144954	2016-03-22 00:00:00	289254
10344.00000	7141181	2016-03-21 00:00:00	131
93171.00000	7141190	2016-03-22 00:00:00	337236
106127.00000	7159609	2016-03-10 00:00:00	511279
199641.00000	7159609	2016-03-10 00:00:00	241544
149.00000	7193051	2016-03-14 00:00:00	263108
5024.00000	7197853	2016-03-17 00:00:00	443179
413.00000	7192109	2016-03-15 00:00:00	533566
833.00000	7192079	2016-03-15 00:00:00	223156
13444.00000	7192039	2016-03-15 00:00:00	420614
66.00000	7192730	2016-03-15 00:00:00	367581
161381.00000	7193890	2016-03-18 00:00:00	245663
6170.00000	7192525	2016-03-15 00:00:00	248872
2980.00000	7192487	2016-03-15 00:00:00	503027
49620.00000	7129378	2016-03-15 00:00:00	244491
17293.00000	7193622	2016-03-22 00:00:00	420594
7488.00000	7192571	2016-03-15 00:00:00	87205
2936.00000	7177801	2016-03-15 00:00:00	182093
30264.00000	7179669	2016-03-29 00:00:00	67155
50842.00000	7179669	2016-03-30 00:00:00	81192
205513.00000	7193613	2016-03-22 00:00:00	21581
44556.00000	7193613	2016-03-22 00:00:00	328200
70943.00000	7146469	2016-03-11 00:00:00	112988
205811.00000	7146469	2016-03-14 00:00:00	353512
9003.00000	7192560	2016-03-16 00:00:00	409290
10127.00000	7192571	2016-03-16 00:00:00	237737
3611.00000	7192567	2016-03-16 00:00:00	63640
91772.00000	7196695	2016-03-21 00:00:00	60263
97717.00000	7196695	2016-03-17 00:00:00	360925
139783.00000	7196695	2016-03-16 00:00:00	195498
192916.00000	7196695	2016-03-17 00:00:00	163614
18.00000	7192846	2016-03-17 00:00:00	8863
109.00000	7192072	2016-03-17 00:00:00	246830
134.00000	7192069	2016-03-17 00:00:00	335898
24324.00000	7186266	2016-03-15 00:00:00	101994
9654.00000	7186266	2016-03-15 00:00:00	39434
4650.00000	7192509	2016-03-15 00:00:00	430360
78100.00000	7175361	2016-03-16 00:00:00	33299
18568.00000	7192315	2016-03-15 00:00:00	530946
12097.00000	7192370	2016-03-18 00:00:00	208512
9198.00000	7192362	2016-03-15 00:00:00	400368
1424.00000	7192306	2016-03-21 00:00:00	88800
16783.00000	7192346	2016-03-21 00:00:00	379634
395.00000	7192022	2016-03-18 00:00:00	375475
109.00000	7193679	2016-03-17 00:00:00	24944
17598.00000	7168969	2016-03-23 00:00:00	109958
7325.00000	7168969	2016-03-23 00:00:00	179634
2944.00000	7168950	2016-03-23 00:00:00	341899
14608.00000	7191227	2016-04-06 00:00:00	169512
8030.00000	7197861	2016-03-22 00:00:00	106067
11703.00000	7193882	2016-03-18 00:00:00	462169
11237.00000	7194285	2016-03-18 00:00:00	359150
4192.00000	7193326	2016-03-18 00:00:00	64322
4436.00000	7193904	2016-03-17 00:00:00	449812
8943.00000	7193882	2016-03-21 00:00:00	226295
12281.00000	7193882	2016-03-21 00:00:00	449748
9482.00000	7192362	2016-03-23 00:00:00	342301
41440.00000	7158440	2016-03-30 00:00:00	360002
593.00000	7192468	2016-03-17 00:00:00	374508
61332.00000	7141173	2016-03-23 00:00:00	346244
151618.00000	7159609	2016-03-16 00:00:00	250866
206929.00000	7159609	2016-03-16 00:00:00	241300
13829.00000	7192343	2016-03-17 00:00:00	245088
854.00000	7192310	2016-03-21 00:00:00	20673
11884.00000	7170165	2016-03-15 00:00:00	426837
1698.00000	7192317	2016-03-21 00:00:00	297110
63.00000	7193313	2016-03-16 00:00:00	290420
108.00000	7193310	2016-03-15 00:00:00	298987
2566.00000	7188790	2016-03-16 00:00:00	419812
2331.00000	7192316	2016-03-21 00:00:00	393830
2877.00000	7192538	2016-03-23 00:00:00	284322
25116.00000	7192763	2016-03-16 00:00:00	365566
36998.00000	7185987	2016-03-17 00:00:00	489552
5653.00000	7183968	2016-03-16 00:00:00	334772
43217.00000	7183763	2016-03-17 00:00:00	253387
33857.00000	7183755	2016-03-17 00:00:00	110285
23880.00000	7184115	2016-03-18 00:00:00	432680
43540.00000	7192685	2016-03-17 00:00:00	15359
